url,content
https://quotes.toscrape.com/tag/life/page/2/,"“I'm the one that's got to die when it's time for me to die, so let me live my life the way I want to.”"
https://quotes.toscrape.com/tag/life/page/2/,“But better to get hurt by the truth than comforted with a lie.”
https://quotes.toscrape.com/tag/regrets/page/1/,“Finish each day and be done with it. You have done what you could. Some blunders and absurdities no doubt crept in; forget them as soon as you can. Tomorrow is a new day. You shall begin it serenely and with too high a spirit to be encumbered with your old nonsense.”
https://quotes.toscrape.com/tag/death/page/1/,"“To the well-organized mind, death is but the next great adventure.”"
https://quotes.toscrape.com/tag/death/page/1/,“The fear of death follows from the fear of life. A man who lives fully is prepared to die at any time.”
https://quotes.toscrape.com/tag/death/page/1/,"“I'm the one that's got to die when it's time for me to die, so let me live my life the way I want to.”"
https://quotes.toscrape.com/tag/philosophy/page/1/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
https://quotes.toscrape.com/tag/philosophy/page/1/,"“Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!”"
https://quotes.toscrape.com/tag/opposite/page/1/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
https://quotes.toscrape.com/tag/indifference/page/1/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
http://quotes.toscrape.com/tag/deep-thoughts/page/1/,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”
https://quotes.toscrape.com/tag/sinister/page/1/,“I am free of all prejudice. I hate everyone equally. ”
https://quotes.toscrape.com/tag/attributed-no-source/page/1/,"“If you judge people, you have no time to love them.”"
https://quotes.toscrape.com/tag/attributed-no-source/page/1/,"“A wise girl kisses but doesn't love, listens but doesn't believe, and leaves before she is left.”"
https://quotes.toscrape.com/tag/attributed-no-source/page/1/,"“I am good, but not an angel. I do sin, but I am not the devil. I am just a small girl in a big world trying to find someone to love.”"
https://quotes.toscrape.com/tag/happiness/page/1/,“For every minute you are angry you lose sixty seconds of happiness.”
https://quotes.toscrape.com/tag/peace/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
http://quotes.toscrape.com/tag/change/page/1/,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”
https://quotes.toscrape.com/tag/dreams/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
https://quotes.toscrape.com/tag/dreaming/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
https://quotes.toscrape.com/tag/dreamers/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
https://quotes.toscrape.com/tag/connection/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
https://quotes.toscrape.com/tag/beatles/page/1/,"“You may say I'm a dreamer, but I'm not the only one. I hope someday you'll join us. And the world will live as one.”"
https://quotes.toscrape.com/page/4/,"“The more that you read, the more things you will know. The more that you learn, the more places you'll go.”"
https://quotes.toscrape.com/page/4/,"“Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?”"
https://quotes.toscrape.com/page/4/,"“The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.”"
https://quotes.toscrape.com/page/4/,“Not all of us can do great things. But we can do small things with great love.”
https://quotes.toscrape.com/page/4/,"“To the well-organized mind, death is but the next great adventure.”"
https://quotes.toscrape.com/page/4/,“All you need is love. But a little chocolate now and then doesn't hurt.”
https://quotes.toscrape.com/page/4/,“We read to know we're not alone.”
https://quotes.toscrape.com/page/4/,“Any fool can know. The point is to understand.”
https://quotes.toscrape.com/page/4/,“I have always imagined that Paradise will be a kind of library.”
https://quotes.toscrape.com/page/4/,“It is never too late to be what you might have been.”
https://quotes.toscrape.com/tag/music/page/1/,"“One good thing about music, when it hits you, you feel no pain.”"
https://quotes.toscrape.com/tag/music/page/1/,"“If I were not a physicist, I would probably be a musician. I often think in music. I live my daydreams in music. I see my life in terms of music.”"
https://quotes.toscrape.com/tag/imagination/page/1/,“Logic will get you from A to Z; imagination will get you everywhere.”
https://quotes.toscrape.com/tag/fairy-tales/page/1/,"“If you want your children to be intelligent, read them fairy tales. If you want them to be more intelligent, read them more fairy tales.”"
http://quotes.toscrape.com/tag/simile/,"“A day without sunshine is like, you know, night.”"
http://quotes.toscrape.com/tag/simile/,"“Life is like riding a bicycle. To keep your balance, you must keep moving.”"
http://quotes.toscrape.com/tag/simile/,"“He's like a drug for you, Bella.”"
http://quotes.toscrape.com/tag/truth/,“The reason I talk to myself is because I’m the only one whose answers I accept.”
http://quotes.toscrape.com/tag/truth/,“A lie can travel half way around the world while the truth is putting on its shoes.”
http://quotes.toscrape.com/tag/truth/,"“The truth."" Dumbledore sighed. ""It is a beautiful and terrible thing, and should therefore be treated with great caution.”"
http://quotes.toscrape.com/tag/truth/,“Never tell the truth to people who are not worthy of it.”
http://quotes.toscrape.com/tag/friends/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/friends/,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”"
http://quotes.toscrape.com/tag/friends/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/tag/friends/,“There is no friend as loyal as a book.”
http://quotes.toscrape.com/tag/friendship/,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”"
http://quotes.toscrape.com/tag/friendship/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/tag/friendship/,"“The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.”"
http://quotes.toscrape.com/tag/friendship/,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”"
http://quotes.toscrape.com/tag/friendship/,“If I had a flower for every time I thought of you...I could walk through my garden forever.”
http://quotes.toscrape.com/tag/reading/,"“The more that you read, the more things you will know. The more that you learn, the more places you'll go.”"
http://quotes.toscrape.com/tag/reading/,“We read to know we're not alone.”
http://quotes.toscrape.com/tag/reading/,"“A reader lives a thousand lives before he dies, said Jojen. The man who never reads lives only one.”"
http://quotes.toscrape.com/tag/reading/,“You can never get a cup of tea large enough or a book long enough to suit me.”
http://quotes.toscrape.com/tag/reading/,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”"
http://quotes.toscrape.com/tag/reading/,“′Classic′ - a book which people praise and don't read.”
http://quotes.toscrape.com/tag/reading/,"“I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! -- When I have a house of my own, I shall be miserable if I have not an excellent library.”"
http://quotes.toscrape.com/tag/life/,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”
http://quotes.toscrape.com/tag/life/,“It is better to be hated for what you are than to be loved for what you are not.”
http://quotes.toscrape.com/tag/life/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/life/,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”"
http://quotes.toscrape.com/tag/life/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/tag/life/,“Life is what happens to us while we are making other plans.”
http://quotes.toscrape.com/tag/life/,"“Today you are You, that is truer than true. There is no one alive who is Youer than You.”"
http://quotes.toscrape.com/tag/life/,"“Life is like riding a bicycle. To keep your balance, you must keep moving.”"
http://quotes.toscrape.com/tag/life/,“Life isn't about finding yourself. Life is about creating yourself.”
http://quotes.toscrape.com/tag/life/,“Finish each day and be done with it. You have done what you could. Some blunders and absurdities no doubt crept in; forget them as soon as you can. Tomorrow is a new day. You shall begin it serenely and with too high a spirit to be encumbered with your old nonsense.”
http://quotes.toscrape.com/tag/inspirational/,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”
http://quotes.toscrape.com/tag/inspirational/,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”"
http://quotes.toscrape.com/tag/inspirational/,"“I have not failed. I've just found 10,000 ways that won't work.”"
http://quotes.toscrape.com/tag/inspirational/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/inspirational/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
http://quotes.toscrape.com/tag/inspirational/,"“To the well-organized mind, death is but the next great adventure.”"
http://quotes.toscrape.com/tag/inspirational/,“It is never too late to be what you might have been.”
http://quotes.toscrape.com/tag/inspirational/,“You can never get a cup of tea large enough or a book long enough to suit me.”
http://quotes.toscrape.com/tag/inspirational/,“Only in the darkness can you see the stars.”
http://quotes.toscrape.com/tag/inspirational/,"“When one door of happiness closes, another opens; but often we look so long at the closed door that we do not see the one which has been opened for us.”"
http://quotes.toscrape.com/tag/love/,“It is better to be hated for what you are than to be loved for what you are not.”
http://quotes.toscrape.com/tag/love/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/love/,"“You may not be her first, her last, or her only. She loved before she may love again. But if she loves you now, what else matters? She's not perfect—you aren't either, and the two of you may never be perfect together but if she can make you laugh, cause you to think twice, and admit to being human and making mistakes, hold onto her and give her the most you can. She may not be thinking about you every second of the day, but she will give you a part of her that she knows you can break—her heart. So don't hurt her, don't change her, don't analyze and don't expect more than she can give. Smile when she makes you happy, let her know when she makes you mad, and miss her when she's not there.”"
http://quotes.toscrape.com/tag/love/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
http://quotes.toscrape.com/tag/love/,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”"
http://quotes.toscrape.com/tag/love/,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”"
http://quotes.toscrape.com/tag/love/,"“If you can make a woman laugh, you can make her do anything.”"
http://quotes.toscrape.com/tag/love/,“The real lover is the man who can thrill you by kissing your forehead or smiling into your eyes or just staring into space.”
http://quotes.toscrape.com/tag/love/,"“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
http://quotes.toscrape.com/tag/love/,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”"
http://quotes.toscrape.com/page/2/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/page/2/,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”"
http://quotes.toscrape.com/page/2/,"“If you can't explain it to a six year old, you don't understand it yourself.”"
http://quotes.toscrape.com/page/2/,"“You may not be her first, her last, or her only. She loved before she may love again. But if she loves you now, what else matters? She's not perfect—you aren't either, and the two of you may never be perfect together but if she can make you laugh, cause you to think twice, and admit to being human and making mistakes, hold onto her and give her the most you can. She may not be thinking about you every second of the day, but she will give you a part of her that she knows you can break—her heart. So don't hurt her, don't change her, don't analyze and don't expect more than she can give. Smile when she makes you happy, let her know when she makes you mad, and miss her when she's not there.”"
http://quotes.toscrape.com/page/2/,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”"
http://quotes.toscrape.com/page/2/,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”"
http://quotes.toscrape.com/page/2/,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”"
http://quotes.toscrape.com/page/2/,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”"
http://quotes.toscrape.com/page/2/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/page/2/,“Life is what happens to us while we are making other plans.”
http://quotes.toscrape.com/tag/simile/page/1/,"“A day without sunshine is like, you know, night.”"
http://quotes.toscrape.com/tag/simile/page/1/,"“Life is like riding a bicycle. To keep your balance, you must keep moving.”"
http://quotes.toscrape.com/tag/simile/page/1/,"“He's like a drug for you, Bella.”"
http://quotes.toscrape.com/tag/books/,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”"
http://quotes.toscrape.com/tag/books/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/tag/books/,“I have always imagined that Paradise will be a kind of library.”
http://quotes.toscrape.com/tag/books/,“You can never get a cup of tea large enough or a book long enough to suit me.”
http://quotes.toscrape.com/tag/books/,"“If you only read the books that everyone else is reading, you can only think what everyone else is thinking.”"
http://quotes.toscrape.com/tag/books/,“There is no friend as loyal as a book.”
http://quotes.toscrape.com/tag/books/,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”"
http://quotes.toscrape.com/tag/books/,“′Classic′ - a book which people praise and don't read.”
http://quotes.toscrape.com/tag/books/,"“I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! -- When I have a house of my own, I shall be miserable if I have not an excellent library.”"
http://quotes.toscrape.com/tag/books/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/humor/,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”"
http://quotes.toscrape.com/tag/humor/,"“A day without sunshine is like, you know, night.”"
http://quotes.toscrape.com/tag/humor/,“Anyone who thinks sitting in church can make you a Christian must also think that sitting in a garage can make you a car.”
http://quotes.toscrape.com/tag/humor/,“Beauty is in the eye of the beholder and it may be necessary from time to time to give a stupid or misinformed beholder a black eye.”
http://quotes.toscrape.com/tag/humor/,“All you need is love. But a little chocolate now and then doesn't hurt.”
http://quotes.toscrape.com/tag/humor/,"“Remember, we're madly in love, so it's all right to kiss me anytime you feel like it.”"
http://quotes.toscrape.com/tag/humor/,“Some people never go crazy. What truly horrible lives they must lead.”
http://quotes.toscrape.com/tag/humor/,"“The trouble with having an open mind, of course, is that people will insist on coming along and trying to put things in it.”"
http://quotes.toscrape.com/tag/humor/,"“Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!”"
http://quotes.toscrape.com/tag/humor/,“The reason I talk to myself is because I’m the only one whose answers I accept.”
http://quotes.toscrape.com/tag/obvious/page/1/,"“A day without sunshine is like, you know, night.”"
http://quotes.toscrape.com/tag/misattributed-eleanor-roosevelt/page/1/,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”
https://quotes.toscrape.com/tag/dumbledore/page/1/,"“Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?”"
https://quotes.toscrape.com/tag/dumbledore/page/1/,"“It matters not what someone is born, but what they grow to be.”"
http://quotes.toscrape.com/tag/paraphrased/page/1/,"“I have not failed. I've just found 10,000 ways that won't work.”"
http://quotes.toscrape.com/tag/paraphrased/page/1/,“Not all of us can do great things. But we can do small things with great love.”
http://quotes.toscrape.com/tag/failure/page/1/,"“I have not failed. I've just found 10,000 ways that won't work.”"
http://quotes.toscrape.com/tag/edison/page/1/,"“I have not failed. I've just found 10,000 ways that won't work.”"
http://quotes.toscrape.com/tag/romance/page/1/,"“He's like a drug for you, Bella.”"
http://quotes.toscrape.com/tag/drug/page/1/,"“He's like a drug for you, Bella.”"
http://quotes.toscrape.com/tag/sisters/page/1/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/heartbreak/page/1/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/friends/page/1/,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”"
http://quotes.toscrape.com/tag/friends/page/1/,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”"
http://quotes.toscrape.com/tag/friends/page/1/,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”"
http://quotes.toscrape.com/tag/friends/page/1/,“There is no friend as loyal as a book.”
http://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,“A lie can travel half way around the world while the truth is putting on its shoes.”
http://quotes.toscrape.com/tag/self-indulgence/page/1/,“The reason I talk to myself is because I’m the only one whose answers I accept.”
http://quotes.toscrape.com/tag/misattributed-to-c-s-lewis/page/1/,“We read to know we're not alone.”
http://quotes.toscrape.com/tag/library/page/1/,“I have always imagined that Paradise will be a kind of library.”
http://quotes.toscrape.com/tag/library/page/1/,"“I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! -- When I have a house of my own, I shall be miserable if I have not an excellent library.”"
http://quotes.toscrape.com/tag/writing/page/1/,“There is nothing to writing. All you do is sit down at a typewriter and bleed.”
http://quotes.toscrape.com/tag/writing/page/1/,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”"
http://quotes.toscrape.com/tag/writing/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/literature/page/1/,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”"
http://quotes.toscrape.com/tag/authors/page/1/,"“What really knocks me out is a book that, when you're all done reading it, you wish the author that wrote it was a terrific friend of yours and you could call him up on the phone whenever you felt like it. That doesn't happen much, though.”"
http://quotes.toscrape.com/tag/tea/page/1/,“You can never get a cup of tea large enough or a book long enough to suit me.”
http://quotes.toscrape.com/tag/comedy/page/1/,"“Today you are You, that is truer than true. There is no one alive who is Youer than You.”"
http://quotes.toscrape.com/tag/plans/page/1/,“Life is what happens to us while we are making other plans.”
http://quotes.toscrape.com/tag/life/page/2/,“The fear of death follows from the fear of life. A man who lives fully is prepared to die at any time.”
http://quotes.toscrape.com/tag/life/page/2/,"“I'm the one that's got to die when it's time for me to die, so let me live my life the way I want to.”"
http://quotes.toscrape.com/tag/life/page/2/,“But better to get hurt by the truth than comforted with a lie.”
http://quotes.toscrape.com/tag/regrets/page/1/,“Finish each day and be done with it. You have done what you could. Some blunders and absurdities no doubt crept in; forget them as soon as you can. Tomorrow is a new day. You shall begin it serenely and with too high a spirit to be encumbered with your old nonsense.”
http://quotes.toscrape.com/tag/yourself/page/1/,"“Today you are You, that is truer than true. There is no one alive who is Youer than You.”"
http://quotes.toscrape.com/tag/yourself/page/1/,“Life isn't about finding yourself. Life is about creating yourself.”
http://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,“Not all of us can do great things. But we can do small things with great love.”
http://quotes.toscrape.com/tag/books/page/2/,"“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
http://quotes.toscrape.com/tag/writers/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/write/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/grown-ups/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/difficult/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/tag/children/page/1/,"“If you want your children to be intelligent, read them fairy tales. If you want them to be more intelligent, read them more fairy tales.”"
http://quotes.toscrape.com/tag/children/page/1/,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”"
http://quotes.toscrape.com/page/3/,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”"
http://quotes.toscrape.com/page/3/,“For every minute you are angry you lose sixty seconds of happiness.”
http://quotes.toscrape.com/page/3/,"“If you judge people, you have no time to love them.”"
http://quotes.toscrape.com/page/3/,“Anyone who thinks sitting in church can make you a Christian must also think that sitting in a garage can make you a car.”
http://quotes.toscrape.com/page/3/,“Beauty is in the eye of the beholder and it may be necessary from time to time to give a stupid or misinformed beholder a black eye.”
http://quotes.toscrape.com/page/3/,"“Today you are You, that is truer than true. There is no one alive who is Youer than You.”"
http://quotes.toscrape.com/page/3/,"“If you want your children to be intelligent, read them fairy tales. If you want them to be more intelligent, read them more fairy tales.”"
http://quotes.toscrape.com/page/3/,"“It is impossible to live without failing at something, unless you live so cautiously that you might as well not have lived at all - in which case, you fail by default.”"
http://quotes.toscrape.com/page/3/,“Logic will get you from A to Z; imagination will get you everywhere.”
http://quotes.toscrape.com/page/3/,"“One good thing about music, when it hits you, you feel no pain.”"
http://quotes.toscrape.com/page/1/,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”
http://quotes.toscrape.com/page/1/,"“It is our choices, Harry, that show what we truly are, far more than our abilities.”"
http://quotes.toscrape.com/page/1/,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”
http://quotes.toscrape.com/page/1/,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”"
http://quotes.toscrape.com/page/1/,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”"
http://quotes.toscrape.com/page/1/,“Try not to become a man of success. Rather become a man of value.”
http://quotes.toscrape.com/page/1/,“It is better to be hated for what you are than to be loved for what you are not.”
http://quotes.toscrape.com/page/1/,"“I have not failed. I've just found 10,000 ways that won't work.”"
http://quotes.toscrape.com/page/1/,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”
http://quotes.toscrape.com/page/1/,"“A day without sunshine is like, you know, night.”"
http://quotes.toscrape.com/tag/love/page/2/,"“To love at all is to be vulnerable. Love anything and your heart will be wrung and possibly broken. If you want to make sure of keeping it intact you must give it to no one, not even an animal. Wrap it carefully round with hobbies and little luxuries; avoid all entanglements. Lock it up safe in the casket or coffin of your selfishness. But in that casket, safe, dark, motionless, airless, it will change. It will not be broken; it will become unbreakable, impenetrable, irredeemable. To love is to be vulnerable.”"
http://quotes.toscrape.com/tag/love/page/2/,“If I had a flower for every time I thought of you...I could walk through my garden forever.”
http://quotes.toscrape.com/tag/love/page/2/,"“A lady's imagination is very rapid; it jumps from admiration to love, from love to matrimony in a moment.”"
http://quotes.toscrape.com/tag/love/page/2/,“To die will be an awfully big adventure.”
http://quotes.toscrape.com/tag/girls/page/1/,"“If you can make a woman laugh, you can make her do anything.”"
